event,x,y,game_state,is_net_empty,period,period_time,player_id,team_id,home_id,away_id,home_abb,away_abb,home_team_defending_side,game_id,synthetic,predicted_penalty_duration_seconds,predicted_penalty_end_total_seconds,periodTime_seconds_elapsed,total_time_elapsed_seconds,distance,angle_deg,xgs,x_a,y_a
blocked-shot,74.0,-4.0,5v5,0,3,19:55,8482159.0,4,13,4,FLA,PHI,right,2025020363,,,,5,2405,15.524174696260024,75.06858282186245,0.13516883116883116,74.0,-4.0
hit,96.0,-21.0,5v5,0,3,19:36,,13,13,4,FLA,PHI,right,2025020363,,,,24,2424,186.18807695446023,96.4761245383512,,96.0,-21.0
shot-on-goal,42.0,-9.0,5v5,0,3,19:30,8477948.0,4,13,4,FLA,PHI,right,2025020363,,,,30,2430,47.853944456021594,79.15969454566944,0.0,42.0,-9.0
hit,-98.0,-11.0,5v5,0,3,19:10,,13,13,4,FLA,PHI,right,2025020363,,,,50,2450,14.212670403551895,219.28940686250033,,-98.0,-11.0
faceoff,69.0,-22.0,5v5,0,3,18:51,,13,13,4,FLA,PHI,right,2025020363,,,,69,2469,159.52429282087414,97.9269266826896,,69.0,-22.0
hit,66.0,39.0,5v5,0,3,17:57,,13,13,4,FLA,PHI,right,2025020363,,,,123,2523,159.8311609167624,75.87681307906041,,66.0,39.0
faceoff,-69.0,-22.0,5v5,0,3,17:36,,4,13,4,FLA,PHI,right,2025020363,,,,144,2544,159.52429282087414,82.0730733173104,,-69.0,-22.0
missed-shot,88.0,-5.0,5v5,0,3,16:39,8477903.0,4,13,4,FLA,PHI,right,2025020363,,,,201,2601,5.0990195135927845,11.309932474020213,0.0,88.0,-5.0
hit,84.0,5.0,5v5,0,3,16:39,,13,13,4,FLA,PHI,right,2025020363,,,,201,2601,173.07223925286226,88.3445134608807,,84.0,5.0
missed-shot,87.0,6.0,5v5,0,3,16:33,8477948.0,4,13,4,FLA,PHI,right,2025020363,,,,207,2607,6.324555320336759,161.565051177078,0.004916666666666666,87.0,6.0
blocked-shot,75.0,-1.0,5v5,0,3,16:26,8479022.0,4,13,4,FLA,PHI,right,2025020363,,,,214,2614,14.035668847618199,85.91438322002513,0.2250514022885393,75.0,-1.0
shot-on-goal,-54.0,-32.0,5v5,0,3,16:14,8479393.0,13,13,4,FLA,PHI,right,2025020363,,,,226,2626,47.4236228055175,132.436229788535,0.005,-54.0,-32.0
faceoff,-69.0,-22.0,5v5,0,3,16:13,,13,13,4,FLA,PHI,right,2025020363,,,,227,2627,29.732137494637012,137.72631099390625,,-69.0,-22.0
blocked-shot,-81.0,-6.0,5v5,0,3,16:10,8478055.0,13,13,4,FLA,PHI,right,2025020363,,,,230,2630,10.0,126.86989764584402,0.28464285714285714,-81.0,-6.0
hit,76.0,-39.0,5v5,0,3,15:32,,13,13,4,FLA,PHI,right,2025020363,,,,268,2668,169.5464538113375,103.29857033049429,,76.0,-39.0
blocked-shot,67.0,-20.0,5v5,0,3,15:20,8482159.0,4,13,4,FLA,PHI,right,2025020363,,,,280,2680,29.732137494637012,47.72631099390627,0.5123869047619047,67.0,-20.0
blocked-shot,80.0,-5.0,5v5,0,3,14:50,8478454.0,4,13,4,FLA,PHI,right,2025020363,,,,310,2710,10.295630140987,60.94539590092286,0.1942232905982907,80.0,-5.0
faceoff,-69.0,-22.0,5v5,0,3,14:37,,13,13,4,FLA,PHI,right,2025020363,,,,323,2723,29.732137494637012,137.72631099390625,,-69.0,-22.0
shot-on-goal,-28.0,-24.0,5v5,0,3,13:49,8477935.0,13,13,4,FLA,PHI,right,2025020363,,,,371,2771,65.55150646628954,111.4767909795404,0.025,-28.0,-24.0
faceoff,-69.0,-22.0,5v5,0,3,13:46,,4,13,4,FLA,PHI,right,2025020363,,,,374,2774,159.52429282087414,82.0730733173104,,-69.0,-22.0
hit,-72.0,38.0,5v5,0,3,13:25,,4,13,4,FLA,PHI,right,2025020363,,,,395,2795,165.42369842317032,103.2801846921758,,-72.0,38.0
shot-on-goal,79.0,28.0,5v5,0,3,13:16,8480015.0,4,13,4,FLA,PHI,right,2025020363,,,,404,2804,29.732137494637012,160.3461759419467,0.012666666666666666,79.0,28.0
missed-shot,67.0,15.0,5v5,0,3,13:12,8481533.0,4,13,4,FLA,PHI,right,2025020363,,,,408,2808,26.627053911388696,124.28687697720898,0.008131313131313132,67.0,15.0
missed-shot,84.0,-6.0,5v5,0,3,13:11,8477989.0,4,13,4,FLA,PHI,right,2025020363,,,,409,2809,7.810249675906654,39.80557109226519,0.0024404761904761904,84.0,-6.0
faceoff,20.0,22.0,5v5,0,3,12:53,,13,13,4,FLA,PHI,right,2025020363,,,,427,2827,111.19802156513397,78.58901687323461,,20.0,22.0
hit,-12.0,40.0,5v5,0,3,12:27,,4,13,4,FLA,PHI,right,2025020363,,,,453,2853,108.63240768757728,111.60552724263849,,-12.0,40.0
missed-shot,70.0,-32.0,5v5,0,3,12:15,8478439.0,4,13,4,FLA,PHI,right,2025020363,,,,465,2865,37.21558813185679,30.699722550814414,0.0,70.0,-32.0
blocked-shot,81.0,5.0,5v5,0,3,12:09,8476372.0,4,13,4,FLA,PHI,right,2025020363,,,,471,2871,9.433981132056603,122.0053832080835,0.12817252192252193,81.0,5.0
takeaway,-33.0,12.0,5v5,0,3,11:56,8477933.0,13,13,4,FLA,PHI,right,2025020363,,,,484,2884,57.271284253105414,77.9052429229879,,-33.0,12.0
blocked-shot,-37.0,5.0,5v5,0,3,11:49,8478055.0,13,13,4,FLA,PHI,right,2025020363,,,,491,2891,52.23983154643591,84.50767544287257,0.008333333333333333,-37.0,5.0
shot-on-goal,-35.0,-26.0,5v5,0,3,11:16,8480003.0,13,13,4,FLA,PHI,right,2025020363,,,,524,2924,59.93329625508679,115.70995378081126,0.0,-35.0,-26.0
faceoff,-20.0,-22.0,5v5,0,3,11:15,,4,13,4,FLA,PHI,right,2025020363,,,,525,2925,111.19802156513397,78.58901687323461,,-20.0,-22.0
giveaway,-61.0,-32.0,5v5,0,3,11:07,8482142.0,4,13,4,FLA,PHI,right,2025020363,,,,533,2933,153.37535656030275,77.95742485711503,,-61.0,-32.0
hit,-97.0,0.0,5v5,0,3,11:01,,13,13,4,FLA,PHI,right,2025020363,,,,539,2939,8.0,270.0,,-97.0,0.0
faceoff,0.0,0.0,5v5,0,3,10:49,,4,13,4,FLA,PHI,right,2025020363,,,,551,2951,89.0,90.0,,0.0,0.0
hit,-60.0,-40.0,5v5,0,3,10:21,,4,13,4,FLA,PHI,right,2025020363,,,,579,2979,154.27572718998928,74.97289058597137,,-60.0,-40.0
faceoff,-69.0,-22.0,5v5,0,3,09:53,,13,13,4,FLA,PHI,right,2025020363,,,,607,3007,29.732137494637012,137.72631099390625,,-69.0,-22.0
blocked-shot,-48.0,-35.0,5v5,0,3,09:50,8478055.0,13,13,4,FLA,PHI,right,2025020363,,,,610,3010,53.907327887774215,130.48601154199872,0.0,-48.0,-35.0
faceoff,-69.0,-22.0,5v5,0,3,09:48,,4,13,4,FLA,PHI,right,2025020363,,,,612,3012,159.52429282087414,82.0730733173104,,-69.0,-22.0
faceoff,-20.0,22.0,5v5,0,3,09:43,,13,13,4,FLA,PHI,right,2025020363,,,,617,3017,72.42237223399962,72.31560797344225,,-20.0,22.0
blocked-shot,72.0,2.0,5v5,0,3,09:16,8477948.0,4,13,4,FLA,PHI,right,2025020363,,,,644,3044,17.11724276862369,96.70983680775694,0.0,72.0,2.0
shot-on-goal,-68.0,1.0,5v5,0,3,08:47,8477935.0,13,13,4,FLA,PHI,right,2025020363,,,,673,3073,21.02379604162864,87.27368900609373,0.021809523809523806,-68.0,1.0
faceoff,-69.0,22.0,5v5,0,3,08:45,,4,13,4,FLA,PHI,right,2025020363,,,,675,3075,159.52429282087414,97.9269266826896,,-69.0,22.0
faceoff,0.0,0.0,5v5,0,3,08:41,,13,13,4,FLA,PHI,right,2025020363,,,,679,3079,89.0,90.0,,0.0,0.0
missed-shot,-85.0,-22.0,5v5,0,3,08:24,8478421.0,13,13,4,FLA,PHI,right,2025020363,,,,696,3096,22.360679774997898,169.69515353123398,0.026000000000000002,-85.0,-22.0
faceoff,69.0,22.0,5v5,0,3,07:55,,4,13,4,FLA,PHI,right,2025020363,,,,725,3125,29.732137494637012,137.72631099390625,,69.0,22.0
hit,41.0,34.0,5v5,0,3,07:48,,4,13,4,FLA,PHI,right,2025020363,,,,732,3132,58.82176467941097,125.31121343963319,,41.0,34.0
shot-on-goal,-62.0,22.0,5v5,0,3,07:43,8482713.0,13,13,4,FLA,PHI,right,2025020363,,,,737,3137,34.828149534535996,50.826342029555775,0.06369047619047619,-62.0,22.0
penalty,32.0,4.0,5v5,0,3,07:20,,4,13,4,FLA,PHI,right,2025020363,,,,760,3160,57.14017850864661,94.01417569541103,,32.0,4.0
blocked-shot,74.0,-9.0,5v5,0,3,05:13,8478454.0,4,13,4,FLA,PHI,right,2025020363,,,,887,3287,17.4928556845359,59.03624346792648,0.0,74.0,-9.0
shot-on-goal,76.0,7.0,5v5,0,3,04:31,8480015.0,4,13,4,FLA,PHI,right,2025020363,,,,929,3329,14.7648230602334,118.30075576600638,0.0,76.0,7.0
shot-on-goal,80.0,26.0,5v5,0,3,04:21,8482142.0,4,13,4,FLA,PHI,right,2025020363,,,,939,3339,27.51363298439521,160.9065079995144,0.0,80.0,26.0
giveaway,-23.0,37.0,5v5,0,3,04:06,8482126.0,4,13,4,FLA,PHI,right,2025020363,,,,954,3354,117.95338062132852,108.28134120297264,,-23.0,37.0
shot-on-goal,-56.0,-10.0,5v5,0,3,04:01,8478421.0,13,13,4,FLA,PHI,right,2025020363,,,,959,3359,34.48187929913333,106.85839876773828,0.004397759103641457,-56.0,-10.0
faceoff,-69.0,-22.0,5v5,0,3,04:00,,4,13,4,FLA,PHI,right,2025020363,,,,960,3360,159.52429282087414,82.0730733173104,,-69.0,-22.0
giveaway,-58.0,-36.0,5v5,0,3,03:39,8480003.0,13,13,4,FLA,PHI,right,2025020363,,,,981,3381,47.50789408087881,139.26789330029084,,-58.0,-36.0
giveaway,42.0,41.0,5v5,0,3,03:30,8477932.0,13,13,4,FLA,PHI,right,2025020363,,,,990,3390,137.26616480400406,72.62107498307553,,42.0,41.0
giveaway,86.0,-8.0,5v5,0,3,03:16,8478439.0,4,13,4,FLA,PHI,right,2025020363,,,,1004,3404,8.54400374531753,20.556045219583467,,86.0,-8.0
faceoff,69.0,22.0,5v5,0,3,03:10,,4,13,4,FLA,PHI,right,2025020363,,,,1010,3410,29.732137494637012,137.72631099390625,,69.0,22.0
missed-shot,49.0,36.0,5v5,0,3,02:34,8481546.0,4,13,4,FLA,PHI,right,2025020363,,,,1046,3446,53.81449618829484,131.98721249581666,0.0,49.0,36.0
hit,97.0,9.0,5v5,0,3,02:34,,13,13,4,FLA,PHI,right,2025020363,,,,1046,3446,186.21761463406193,87.2297842027998,,97.0,9.0
faceoff,69.0,22.0,5v5,0,3,02:30,,4,13,4,FLA,PHI,right,2025020363,,,,1050,3450,29.732137494637012,137.72631099390625,,69.0,22.0
blocked-shot,-56.0,17.0,5v5,0,3,02:11,8478421.0,13,13,4,FLA,PHI,right,2025020363,,,,1069,3469,37.12142238654117,62.74467162505693,0.0,-56.0,17.0
takeaway,-43.0,-9.0,5v5,0,3,02:00,8477948.0,4,13,4,FLA,PHI,right,2025020363,,,,1080,3480,132.30646242719968,86.09950625761812,,-43.0,-9.0
giveaway,-3.0,-40.0,5v5,0,3,01:56,8478859.0,13,13,4,FLA,PHI,right,2025020363,,,,1084,3484,94.847245611035,114.94390526342458,,-3.0,-40.0
hit,72.0,-40.0,5v5,0,3,01:31,,4,13,4,FLA,PHI,right,2025020363,,,,1109,3509,43.46262762420146,23.025492008528037,,72.0,-40.0
blocked-shot,70.0,9.0,5v5,0,3,01:27,8476372.0,4,13,4,FLA,PHI,right,2025020363,,,,1113,3513,21.02379604162864,115.3461759419467,0.009867243867243866,70.0,9.0
giveaway,-6.0,-32.0,5v5,0,3,01:04,8477933.0,13,13,4,FLA,PHI,right,2025020363,,,,1136,3536,88.95504482602435,111.08375458238065,,-6.0,-32.0
blocked-shot,61.0,-15.0,5v5,0,3,00:48,8482159.0,4,13,4,FLA,PHI,right,2025020363,,,,1152,3552,31.76476034853718,61.82140989004083,0.0,61.0,-15.0
goal,53.0,-14.0,5v5,0,3,00:46,,4,13,4,FLA,PHI,right,2025020363,,,,1154,3554,38.62641583165593,68.74949449286676,0.00375,53.0,-14.0
faceoff,0.0,0.0,5v5,0,3,00:46,,13,13,4,FLA,PHI,right,2025020363,,,,1154,3554,89.0,90.0,,0.0,0.0
takeaway,93.0,5.0,5v5,0,3,00:37,8480220.0,4,13,4,FLA,PHI,right,2025020363,,,,1163,3563,6.4031242374328485,218.65980825409008,,93.0,5.0
missed-shot,80.0,-8.0,5v5,0,3,00:35,8476461.0,4,13,4,FLA,PHI,right,2025020363,,,,1165,3565,12.041594578792296,48.366460663429805,0.0,80.0,-8.0
giveaway,92.0,-24.0,5v5,0,3,00:26,8473419.0,13,13,4,FLA,PHI,right,2025020363,,,,1174,3574,182.58422713914803,97.55316977502925,,92.0,-24.0
goal,83.0,-5.0,5v5,0,3,00:25,,4,13,4,FLA,PHI,right,2025020363,,,,1175,3575,7.810249675906654,50.19442890773481,0.26340057981234466,83.0,-5.0
faceoff,0.0,0.0,5v5,0,3,00:25,,13,13,4,FLA,PHI,right,2025020363,,,,1175,3575,89.0,90.0,,0.0,0.0
blocked-shot,-57.0,-17.0,5v5,0,3,00:11,8479316.0,13,13,4,FLA,PHI,right,2025020363,,,,1189,3589,36.235341863986875,117.97947438848014,0.03279220779220779,-57.0,-17.0
blocked-shot,-76.0,4.0,5v5,0,3,00:08,8473507.0,13,13,4,FLA,PHI,right,2025020363,,,,1192,3592,13.601470508735444,72.89727103094764,0.25085485347985353,-76.0,4.0
