event,x,y,game_state,is_net_empty,period,period_time,player_id,team_id,home_id,away_id,home_abb,away_abb,home_team_defending_side,game_id,synthetic,predicted_penalty_duration_seconds,predicted_penalty_end_total_seconds,periodTime_seconds_elapsed,total_time_elapsed_seconds,distance,angle_deg,xgs,x_a,y_a
blocked-shot,54.0,-1.0,5v4,0,2,03:18,8477948.0,4,2,4,NYI,PHI,right,2025020381,,,,1002,2202,35.014282800023196,88.36342295838328,0.05914325608550018,54.0,-1.0
shot-on-goal,35.0,-11.0,5v4,0,2,02:48,8481546.0,4,2,4,NYI,PHI,right,2025020381,,,,1032,2232,55.10898293381942,78.48616881551298,0.05440386526760437,35.0,-11.0
faceoff,69.0,-22.0,5v4,0,2,02:47,,4,2,4,NYI,PHI,right,2025020381,,,,1033,2233,29.732137494637012,42.27368900609374,,69.0,-22.0
penalty,88.0,9.0,5v4,0,2,02:35,,4,2,4,NYI,PHI,right,2025020381,,,,1045,2245,9.055385138137417,173.6598082540901,,88.0,9.0
faceoff,-69.0,22.0,4v4,0,2,02:35,,4,2,4,NYI,PHI,right,2025020381,,,,1045,2245,159.52429282087414,97.9269266826896,,-69.0,22.0
faceoff,-20.0,22.0,4v4,0,2,02:11,,2,2,4,NYI,PHI,right,2025020381,,,,1069,2269,72.42237223399962,72.31560797344225,,-20.0,22.0
penalty_end,,,5v5,0,1,06:15,,4,2,4,NYI,PHI,left,2025020381,True,120.0,375.0,375,375,,,,,
penalty_end,,,5v5,0,1,06:15,,4,2,4,NYI,PHI,left,2025020381,True,120.0,375.0,375,375,,,,,
penalty_end,,,5v5,0,1,19:10,,4,2,4,NYI,PHI,left,2025020381,True,120.0,1150.0,1150,1150,,,,,
penalty_end,,,5v5,0,1,19:10,,4,2,4,NYI,PHI,left,2025020381,True,120.0,1150.0,1150,1150,,,,,
penalty_end,,,5v5,0,2,01:56,,2,2,4,NYI,PHI,left,2025020381,True,120.0,1316.0,116,1316,,,,,
penalty_end,,,5v5,0,2,01:56,,2,2,4,NYI,PHI,left,2025020381,True,120.0,1316.0,116,1316,,,,,
penalty_end,,,5v5,0,2,10:11,,4,2,4,NYI,PHI,right,2025020381,True,120.0,1811.0,611,1811,,,,,
penalty_end,,,5v5,0,2,17:53,,2,2,4,NYI,PHI,right,2025020381,True,120.0,2273.0,1073,2273,,,,,
penalty_end,,,5v5,0,2,19:25,,4,2,4,NYI,PHI,right,2025020381,True,120.0,2365.0,1165,2365,,,,,
penalty_end,,,5v5,0,2,19:25,,4,2,4,NYI,PHI,right,2025020381,True,120.0,2365.0,1165,2365,,,,,
